Model,Make,Year,vehicle_age,Kilometres,BodyType,engine_displacement,cylinder_count,Transmission,Drivetrain,FuelType,City,Highway,avg_fuel_efficiency,Price,model_frequency,model_frequency_log
Q7,Audi,2010,15.0,128000.0,SUV,3.0,6.0,AUTOMATIC,AWD,Diesel,13.199999809265137,8.300000190734863,10.75,16500.0,94,4.553876891600541
A3,Audi,2016,9.0,132000.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,9.800000190734863,7.199999809265137,8.5,18777.0,66,4.204692619390966
Q5,Audi,2015,10.0,126954.0,SUV,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,11.800000190734863,8.399999618530273,10.099999904632568,19995.0,184,5.220355825078325
A3,Audi,2016,9.0,94000.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,9.800000190734863,7.199999809265137,8.5,20000.0,66,4.204692619390966
Q3,Audi,2015,10.0,140232.0,SUV,2.0,4.0,AUTOMATIC,FWD,Gasoline,11.899999618530273,8.399999618530273,10.149999618530273,20250.0,59,4.0943445622221
Q7,Audi,2014,11.0,190060.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Diesel,12.600000381469727,9.399999618530273,11.0,21888.0,94,4.553876891600541
Q5,Audi,2015,10.0,130500.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,13.199999809265137,9.199999809265137,11.199999809265137,24995.0,184,5.220355825078325
A6,Audi,2016,9.0,107463.0,Sedan,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,10.800000190734863,7.300000190734863,9.050000190734863,25980.0,22,3.1354942159291497
S5,Audi,2015,10.0,103500.0,Coupe,3.0,6.0,AUTOMATIC,AWD,Gasoline,13.0,8.5,10.75,29500.0,58,4.07753744390572
A4,Audi,2017,8.0,72996.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,9.800000190734863,7.699999809265137,8.75,29989.0,104,4.653960350157523
A3,Audi,2018,7.0,85000.0,Hatchback,1.399999976158142,4.0,AUTOMATIC,FWD,Electric,9.699999809265137,7.5,8.599999904632568,31950.0,66,4.204692619390966
S5,Audi,2016,9.0,82500.0,Coupe,3.0,6.0,AUTOMATIC,AWD,Gasoline,13.0,8.5,10.75,32565.0,58,4.07753744390572
A5,Audi,2019,6.0,92266.0,Coupe,2.0,4.0,7 SPEED AUTOMATIC WITH AUTO-SHIFT,AWD,Gasoline,10.199999809265137,6.900000095367432,8.549999952316284,33999.0,70,4.2626798770413155
TT,Audi,2016,9.0,126701.0,Coupe,2.0,6.0,6 SPEED AUTOMATIC,AWD,Gasoline,10.100000381469727,7.800000190734863,8.950000286102295,34888.0,7,2.0794415416798357
A5,Audi,2019,6.0,44000.0,Coupe,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,36319.0,70,4.2626798770413155
A5,Audi,2019,6.0,63100.0,Hatchback,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,36990.0,70,4.2626798770413155
Q5,Audi,2019,6.0,99700.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,37777.0,184,5.220355825078325
A5,Audi,2019,6.0,73981.0,Hatchback,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.199999809265137,6.900000095367432,8.549999952316284,37888.0,70,4.2626798770413155
A5,Audi,2019,6.0,36091.0,Hatchback,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.199999809265137,6.900000095367432,8.549999952316284,40388.0,70,4.2626798770413155
Q7,Audi,2018,7.0,90282.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.600000381469727,9.399999618530273,11.0,42898.0,94,4.553876891600541
Q7,Audi,2018,7.0,72100.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.199999809265137,9.5,10.849999904632568,41777.0,94,4.553876891600541
S7,Audi,2014,11.0,51191.0,Hatchback,2.9000000953674316,8.0,7 SPEED AUTOMATIC WITH AUTO-SHIFT,AWD,Gasoline,12.699999809265137,8.199999809265137,10.449999809265137,49950.0,7,2.0794415416798357
Q3,Audi,2023,2.0,250.0,SUV,2.0,4.0,AUTOMATIC,AWD,Gasoline,11.399999618530273,8.300000190734863,9.849999904632568,52903.0,59,4.0943445622221
RS,Audi,2019,6.0,34559.0,Sedan,2.9000000953674316,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,13.5,9.0,11.25,76888.0,48,3.8918202981106265
Q8,Audi,2019,6.0,66900.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,13.800000190734863,11.049999713897705,12.424999952316284,59777.0,24,3.2188758248682006
Q5,Audi,2023,2.0,65.0,Unknown,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.699999809265137,8.600000381469727,9.650000095367432,62990.0,184,5.220355825078325
RS,Audi,2017,8.0,77000.0,Hatchback,2.9000000953674316,6.0,AUTOMATIC,AWD,Gasoline,13.5,9.099999904632568,11.299999952316284,74799.0,48,3.8918202981106265
Q4,Audi,2023,2.0,90.0,Hatchback,0.0,6.0,AUTOMATIC,AWD,Electric,11.100000381469727,8.399999618530273,9.75,82381.0,7,2.0794415416798357
Q8,Audi,2023,2.0,250.0,SUV,3.0,6.0,AUTOMATIC,AWD,Gasoline,13.800000190734863,11.049999713897705,12.424999952316284,104903.0,24,3.2188758248682006
R8,Audi,2014,11.0,17584.0,Convertible,5.199999809265137,8.0,AUTOMATIC,AWD,Gasoline,16.799999237060547,10.199999809265137,13.499999523162842,125888.0,11,2.4849066497880004
e-tron,Audi,2023,2.0,1237.0,Sedan,0.0,6.0,AUTOMATIC,AWD,Electric,11.100000381469727,8.399999618530273,9.75,142664.0,22,3.1354942159291497
RS,Audi,2020,5.0,32500.0,SUV,2.9000000953674316,6.0,AUTOMATIC,AWD,Gasoline,13.5,9.099999904632568,11.299999952316284,145000.0,48,3.8918202981106265
RS,Audi,2022,3.0,6522.0,Wagon,2.9000000953674316,6.0,MANUAL,Unknown,Unknown,13.5,9.099999904632568,11.299999952316284,159888.0,48,3.8918202981106265
RS,Audi,2021,4.0,23131.0,Hatchback,4.0,6.0,8 SPEED AUTOMATIC,AWD,Premium Unleaded,13.5,9.099999904632568,11.299999952316284,145789.0,48,3.8918202981106265
RS,Audi,2021,4.0,11927.0,SUV,4.0,6.0,AUTOMATIC,AWD,Gasoline,13.5,9.099999904632568,11.299999952316284,148995.0,48,3.8918202981106265
S8,Audi,2022,3.0,90.0,Sedan,4.0,6.0,AUTOMATIC,AWD,Gasoline,14.199999809265137,8.800000190734863,11.5,151995.0,4,1.6094379124341003
RS,Audi,2022,3.0,6530.0,Sedan,2.9000000953674316,6.0,AUTOMATIC,AWD,Electric,13.5,9.099999904632568,11.299999952316284,175495.0,48,3.8918202981106265
R8,Audi,2018,7.0,42000.0,Convertible,5.199999809265137,8.0,AUTOMATIC,AWD,Gasoline,16.75,10.300000190734863,13.525000095367432,193910.0,11,2.4849066497880004
R8,Audi,2020,5.0,8193.0,Convertible,5.199999809265137,8.0,AUTOMATIC,AWD,Gasoline,16.75,10.300000190734863,13.525000095367432,239998.0,11,2.4849066497880004
R8,Audi,2021,4.0,12981.0,Convertible,5.199999809265137,8.0,AUTOMATIC,AWD,Gasoline,16.75,10.300000190734863,13.525000095367432,278800.0,11,2.4849066497880004
R8,Audi,2021,4.0,3999.0,Convertible,5.199999809265137,8.0,AUTOMATIC,AWD,Gasoline,16.75,10.300000190734863,13.525000095367432,296800.0,11,2.4849066497880004
A4,Audi,2007,18.0,179701.0,Sedan,2.0,4.0,AUTOMATIC,FWD,Gasoline,9.800000190734863,6.300000190734863,8.050000190734863,7980.0,104,4.653960350157523
A4,Audi,2009,16.0,217246.0,Sedan,2.0,4.0,6 SPEED MANUAL,AWD,Gasoline,10.100000381469727,7.400000095367432,8.750000238418579,8500.0,104,4.653960350157523
Q5,Audi,2009,16.0,128000.0,Unknown,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.699999809265137,8.600000381469727,9.650000095367432,11500.0,184,5.220355825078325
Q5,Audi,2011,14.0,179436.0,SUV,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,10.600000381469727,7.699999809265137,9.150000095367432,13480.0,184,5.220355825078325
TT,Audi,2010,15.0,144034.0,Coupe,2.0,6.0,AUTOMATIC,AWD,Gasoline,9.699999809265137,7.099999904632568,8.399999856948853,19995.0,7,2.0794415416798357
TTS,Audi,2016,9.0,80509.0,Coupe,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.300000190734863,8.600000381469727,9.450000286102295,42490.0,2,1.0986122886681096
SQ5,Audi,2014,11.0,162000.0,Unknown,3.0,6.0,AUTOMATIC,AWD,Gasoline,12.699999809265137,9.899999618530273,11.299999713897705,20000.0,35,3.58351893845611
A4,Audi,2017,8.0,119365.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,9.800000190734863,7.599999904632568,8.700000047683716,24880.0,104,4.653960350157523
A5,Audi,2018,7.0,90000.0,Sedan,3.200000047683716,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,33910.0,70,4.2626798770413155
RS,Audi,2007,18.0,149936.0,Sedan,2.9000000953674316,6.0,MANUAL,AWD,Gasoline,16.799999237060547,10.100000381469727,13.449999809265137,34910.0,48,3.8918202981106265
A5,Audi,2019,6.0,46000.0,Hatchback,3.200000047683716,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,35500.0,70,4.2626798770413155
Q5,Audi,2018,7.0,84753.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,35888.0,184,5.220355825078325
S7,Audi,2016,9.0,69825.0,Hatchback,2.9000000953674316,7.0,AUTOMATIC,AWD,Gasoline,13.399999618530273,8.800000190734863,11.099999904632568,46750.0,7,2.0794415416798357
TT,Audi,2019,6.0,50237.0,Coupe,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.300000190734863,7.699999809265137,9.0,49800.0,7,2.0794415416798357
Q5,Audi,2023,2.0,90.0,Unknown,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.699999809265137,8.600000381469727,9.650000095367432,71693.0,184,5.220355825078325
S5,Audi,2023,2.0,250.0,Hatchback,3.0,6.0,AUTOMATIC,AWD,Gasoline,11.100000381469727,8.0,9.550000190734863,82693.0,58,4.07753744390572
RS,Audi,2022,3.0,13890.0,SUV,2.9000000953674316,6.0,AUTOMATIC,AWD,Gasoline,13.5,9.099999904632568,11.299999952316284,156995.0,48,3.8918202981106265
A4,Audi,2007,18.0,224536.0,Sedan,2.0,4.0,CVT,FWD,Premium Unleaded,9.800000190734863,6.300000190734863,8.050000190734863,6890.0,104,4.653960350157523
Q8,Audi,2021,4.0,36000.0,Unknown,3.0,6.0,AUTOMATIC,4x4,Unknown,13.800000190734863,11.049999713897705,12.424999952316284,74991.0,24,3.2188758248682006
Q7,Audi,2021,4.0,34431.5,SUV,3.0,6.0,6 SPEED AUTOMATIC,AWD,Gasoline,12.600000381469727,9.399999618530273,11.0,58888.0,94,4.553876891600541
SQ5,Audi,2021,4.0,46349.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,13.100000381469727,9.899999618530273,11.5,62888.0,35,3.58351893845611
Q7,Audi,2012,13.0,209250.0,SUV,3.0,6.0,6 SPEED AUTOMATIC,AWD,Gasoline,13.600000381469727,9.300000190734863,11.450000286102295,10120.0,94,4.553876891600541
A6,Audi,2011,14.0,142000.0,Sedan,2.0,6.0,AUTOMATIC,Unknown,Gasoline,12.0,8.0,10.0,10995.0,22,3.1354942159291497
A4,Audi,2013,12.0,142000.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,11995.0,104,4.653960350157523
A5,Audi,2015,10.0,247500.0,Coupe,2.0,4.0,8 SPEED AUTOMATIC,AWD,Gasoline,11.0,7.800000190734863,9.400000095367432,13290.0,70,4.2626798770413155
Q5,Audi,2014,11.0,179986.0,SUV,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,10.5,7.199999809265137,8.849999904632568,13999.0,184,5.220355825078325
A4,Audi,2015,10.0,158600.0,Sedan,2.0,4.0,6 SPEED MANUAL,AWD,Gasoline,10.600000381469727,7.300000190734863,8.950000286102295,14880.0,104,4.653960350157523
A6,Audi,2015,10.0,250000.0,Sedan,2.0,6.0,AUTOMATIC,AWD,Gasoline,12.800000190734863,8.600000381469727,10.700000286102295,14999.0,22,3.1354942159291497
A3,Audi,2015,10.0,147890.0,Sedan,2.0,4.0,6 SPEED AUTOMATIC,AWD,Gasoline,9.699999809265137,7.5,8.599999904632568,15990.0,66,4.204692619390966
A4,Audi,2015,10.0,136100.0,Sedan,2.0,4.0,8 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,7.199999809265137,9.049999713897705,16880.0,104,4.653960350157523
A4,Audi,2015,10.0,140639.0,Sedan,2.0,4.0,8 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,7.199999809265137,9.049999713897705,16950.0,104,4.653960350157523
Q5,Audi,2015,10.0,152000.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,12.0,8.5,10.25,16995.0,184,5.220355825078325
Q5,Audi,2015,10.0,149000.0,SUV,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.0,8.5,10.25,17880.0,184,5.220355825078325
S5,Audi,2010,15.0,113485.0,Coupe,4.199999809265137,6.0,AUTOMATIC,AWD,Gasoline,12.800000190734863,8.899999618530273,10.849999904632568,18888.0,58,4.07753744390572
Q5,Audi,2015,10.0,127000.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.699999809265137,8.600000381469727,9.650000095367432,18995.0,184,5.220355825078325
A4,Audi,2015,10.0,118176.0,Sedan,2.0,4.0,8 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,7.199999809265137,9.049999713897705,18998.0,104,4.653960350157523
Q7,Audi,2013,12.0,121000.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Diesel,11.5,7.099999904632568,9.299999952316284,19900.0,94,4.553876891600541
A3,Audi,2015,10.0,160046.0,Convertible,2.0,4.0,6 SPEED AUTOMATIC,AWD,Gasoline,10.100000381469727,7.5,8.800000190734863,19995.0,66,4.204692619390966
Q7,Audi,2015,10.0,146000.0,SUV,3.0,6.0,AUTOMATIC,AWD,Gasoline,15.199999809265137,11.0,13.099999904632568,20995.0,94,4.553876891600541
S5,Audi,2015,10.0,188553.0,Coupe,3.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,13.0,8.5,10.75,21995.0,58,4.07753744390572
Q5,Audi,2015,10.0,117431.0,SUV,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.0,8.5,10.25,23495.0,184,5.220355825078325
A4,Audi,2017,8.0,98633.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,9.800000190734863,7.699999809265137,8.75,23880.0,104,4.653960350157523
Q7,Audi,2014,11.0,122357.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Diesel,11.5,7.099999904632568,9.299999952316284,24500.0,94,4.553876891600541
A3,Audi,2018,7.0,59000.0,Sedan,2.0,4.0,6 SPEED AUTOMATIC,AWD,Gasoline,9.699999809265137,7.5,8.599999904632568,24880.0,66,4.204692619390966
A3,Audi,2017,8.0,33181.0,Sedan,2.0,4.0,AUTOMATIC,FWD,Gasoline,9.100000381469727,6.800000190734863,7.950000286102295,24980.0,66,4.204692619390966
A3,Audi,2017,8.0,68925.0,Sedan,2.0,4.0,AUTOMATIC,FWD,Gasoline,9.100000381469727,6.800000190734863,7.950000286102295,24980.0,66,4.204692619390966
Q5,Audi,2018,7.0,159821.0,SUV,2.0,6.0,7 SPEED AUTOMATIC WITH AUTO-SHIFT,AWD,Premium Unleaded,10.699999809265137,8.600000381469727,9.650000095367432,24995.0,184,5.220355825078325
A4,Audi,2017,8.0,103411.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,9.800000190734863,7.699999809265137,8.75,24995.0,104,4.653960350157523
A3,Audi,2019,6.0,64462.0,Sedan,2.0,4.0,AUTOMATIC,FWD,Gasoline,9.100000381469727,6.800000190734863,7.950000286102295,25900.0,66,4.204692619390966
A6,Audi,2016,9.0,109000.0,Sedan,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,10.800000190734863,7.300000190734863,9.050000190734863,25900.0,22,3.1354942159291497
S3,Audi,2016,9.0,117001.0,Sedan,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.100000381469727,7.699999809265137,8.900000095367432,25995.0,26,3.295836866004329
A6,Audi,2015,10.0,129177.0,Sedan,2.0,6.0,8 SPEED AUTOMATIC,AWD,Diesel,9.600000381469727,6.199999809265137,7.900000095367432,25995.0,22,3.1354942159291497
Q5,Audi,2015,10.0,73057.0,SUV,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,13.199999809265137,9.199999809265137,11.199999809265137,26888.0,184,5.220355825078325
Q5,Audi,2017,8.0,98900.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,12.0,8.600000381469727,10.300000190734863,26950.0,184,5.220355825078325
S5,Audi,2020,5.0,47827.0,Hatchback,3.0,6.0,8 SPEED AUTOMATIC,AWD,Premium Unleaded,11.800000190734863,8.899999618530273,10.349999904632568,60871.0,58,4.07753744390572
A4,Audi,2017,8.0,83536.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,26980.0,104,4.653960350157523
A3,Audi,2017,8.0,38820.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,9.699999809265137,7.5,8.599999904632568,26980.0,66,4.204692619390966
A4,Audi,2018,7.0,80579.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,26980.0,104,4.653960350157523
Q5,Audi,2018,7.0,140158.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,26995.0,184,5.220355825078325
A4,Audi,2019,6.0,92793.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,27980.0,104,4.653960350157523
A3,Audi,2018,7.0,46199.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,9.699999809265137,7.5,8.599999904632568,28490.0,66,4.204692619390966
S5,Audi,2015,10.0,131000.0,Coupe,3.0,6.0,AUTOMATIC,AWD,Gasoline,13.0,8.5,10.75,28495.0,58,4.07753744390572
A3,Audi,2019,6.0,43100.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,7.900000095367432,9.399999856948853,28880.0,66,4.204692619390966
e-tron,Audi,2022,3.0,7388.0,SUV,0.0,6.0,AUTOMATIC,AWD,Electric,11.100000381469727,8.399999618530273,9.75,84999.0,22,3.1354942159291497
A4,Audi,2019,6.0,69000.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,28880.0,104,4.653960350157523
Q5,Audi,2018,7.0,113615.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,28980.0,184,5.220355825078325
A4,Audi,2019,6.0,78599.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,29495.0,104,4.653960350157523
Q7,Audi,2014,11.0,106010.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Diesel,11.5,7.099999904632568,9.299999952316284,29888.0,94,4.553876891600541
Q5,Audi,2019,6.0,128091.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,29980.0,184,5.220355825078325
A5,Audi,2018,7.0,121471.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,29995.0,70,4.2626798770413155
Q5,Audi,2018,7.0,81649.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,30898.0,184,5.220355825078325
A5,Audi,2018,7.0,51866.0,Coupe,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,30995.0,70,4.2626798770413155
Q5,Audi,2018,7.0,50289.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,31880.0,184,5.220355825078325
Q5,Audi,2018,7.0,60160.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,31900.0,184,5.220355825078325
A4,Audi,2018,7.0,89000.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,31950.0,104,4.653960350157523
Q5,Audi,2018,7.0,77680.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,31990.0,184,5.220355825078325
A5,Audi,2018,7.0,92733.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,31990.0,70,4.2626798770413155
Q5,Audi,2019,6.0,83687.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,31995.0,184,5.220355825078325
Q5,Audi,2018,7.0,85262.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,31998.0,184,5.220355825078325
A4,Audi,2017,8.0,85897.0,Wagon,2.0,4.0,7 SPEED AUTOMATIC WITH AUTO-SHIFT,AWD,Premium Unleaded,10.0,7.0,8.5,31999.0,104,4.653960350157523
A3,Audi,2019,6.0,54138.0,Sedan,2.0,4.0,AUTOMATIC,FWD,Gasoline,10.899999618530273,7.900000095367432,9.399999856948853,32499.0,66,4.204692619390966
Q5,Audi,2018,7.0,71404.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,32900.0,184,5.220355825078325
A6,Audi,2018,7.0,77000.0,Sedan,2.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,11.5,8.199999809265137,9.849999904632568,32950.0,22,3.1354942159291497
Q5,Audi,2019,6.0,60171.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,32980.0,184,5.220355825078325
Q5,Audi,2019,6.0,103699.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,32990.0,184,5.220355825078325
Q5,Audi,2018,7.0,92716.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,32995.0,184,5.220355825078325
A4,Audi,2019,6.0,86227.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,32995.0,104,4.653960350157523
A8,Audi,2016,9.0,123341.0,Sedan,3.0,6.0,AUTOMATIC,AWD,Gasoline,12.600000381469727,8.0,10.300000190734863,33500.0,9,2.302585092994046
Q5,Audi,2019,6.0,81200.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,33880.0,184,5.220355825078325
A5,Audi,2018,7.0,80757.0,Coupe,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,33888.0,70,4.2626798770413155
A8,Audi,2016,9.0,136000.0,Sedan,3.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.899999618530273,8.0,10.449999809265137,33950.0,9,2.302585092994046
A4,Audi,2019,6.0,72222.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,33990.0,104,4.653960350157523
A3,Audi,2020,5.0,21560.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,7.900000095367432,9.399999856948853,33990.0,66,4.204692619390966
Q5,Audi,2018,7.0,72000.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,33998.0,184,5.220355825078325
Q5,Audi,2019,6.0,77606.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,34301.0,184,5.220355825078325
A5,Audi,2018,7.0,59419.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,34501.0,70,4.2626798770413155
A4,Audi,2019,6.0,40000.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,34880.0,104,4.653960350157523
S5,Audi,2018,7.0,144000.0,Hatchback,3.0,6.0,AUTOMATIC,AWD,Gasoline,11.5,8.0,9.75,34888.0,58,4.07753744390572
Q5,Audi,2019,6.0,56446.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,34901.0,184,5.220355825078325
Q5,Audi,2019,6.0,64154.0,SUV,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,34901.0,184,5.220355825078325
Q5,Audi,2019,6.0,79488.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.899999618530273,8.699999809265137,9.799999713897705,34990.0,184,5.220355825078325
Q5,Audi,2022,3.0,9612.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.699999809265137,8.600000381469727,9.650000095367432,56999.0,184,5.220355825078325
Q3,Audi,2020,5.0,94464.0,SUV,2.0,4.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.300000190734863,8.600000381469727,10.450000286102295,34999.0,59,4.0943445622221
Q3,Audi,2020,5.0,61900.0,SUV,2.0,4.0,AUTOMATIC,AWD,Gasoline,12.300000190734863,8.600000381469727,10.450000286102295,35888.0,59,4.0943445622221
A3,Audi,2019,6.0,32411.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.899999618530273,7.900000095367432,9.399999856948853,35900.0,66,4.204692619390966
A3,Audi,2019,6.0,53966.0,Sedan,2.0,4.0,AUTOMATIC,AWD,Gasoline,10.899999618530273,7.900000095367432,9.399999856948853,35980.0,66,4.204692619390966
A6,Audi,2018,7.0,89824.0,Sedan,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.600000381469727,7.5,9.050000190734863,35995.0,22,3.1354942159291497
Q5,Audi,2018,7.0,68586.0,SUV,2.0,6.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.399999618530273,8.600000381469727,9.5,35998.0,184,5.220355825078325
Q8,Audi,2019,6.0,65939.0,SUV,3.0,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,13.800000190734863,11.049999713897705,12.424999952316284,68500.0,24,3.2188758248682006
S3,Audi,2018,7.0,41200.0,Sedan,2.0,6.0,AUTOMATIC,AWD,Gasoline,10.600000381469727,8.300000190734863,9.450000286102295,35999.0,26,3.295836866004329
A6,Audi,2017,8.0,68200.0,Sedan,2.0,6.0,AUTOMATIC,AWD,Gasoline,11.5,8.199999809265137,9.849999904632568,35999.0,22,3.1354942159291497
A5,Audi,2019,6.0,69375.0,Coupe,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,36200.0,70,4.2626798770413155
A4,Audi,2019,6.0,9164.0,Sedan,2.0,4.0,7 SPEED AUTOMATIC,AWD,Gasoline,10.0,7.0,8.5,36590.0,104,4.653960350157523
